subcode,SSRT_motorsel,SSRT_stimsel,SSRT_high,SSRT_low,lack_of_perseverance,lack_of_premeditation,negative_urgency,positive_urgency,sensation_seeking
s523,1.0530976700926202,0.6934685114511407,2.9548139714122574,2.2707267586627546,-1.0784941145472942,-1.0293522360837122,-0.35913131776078583,-0.8378282635119102,0.5078371031956971
s526,-0.6172550240421297,0.09205382409750786,-0.7010231064401423,-0.5465352178157231,0.8710914002112754,2.204506619122879,0.985057573420628,2.022306612804253,0.3893417790333004
s527,-1.6009612753997156,-0.6833872408726865,-1.0050582386761349,-0.8240385388406244,0.5166213066188087,0.5875771915195837,0.5818009060984639,0.7114114611176342,-0.08463951718970229
s529,0.6075079572256401,0.3300604876032111,0.5707336052253398,0.7565238548172786,-0.36955392736235937,0.04860071571769313,-0.8968068741365695,-0.9570005501502146,0.03385580683049995
s533,-0.6391692722159157,0.2558433559729122,-1.0717976579472877,-1.1075745407549322,-1.0784941145472942,-0.8496934108164153,-1.300063541458733,-0.9570005501502146,0.7448277512361009
s535,1.3355479798875962,-0.7755188525523136,-0.9271955828597901,-1.5027151391703126,0.8710914002112754,0.22825954098499013,0.44738201688354146,0.7114114611176342,0.2708464550130982
s539,-0.45655053743436647,-0.5247161318678608,-0.04475215027380762,-0.30522798214354824,1.4027965405999767,-1.3886698866183058,0.44738201688354146,-0.12279454451628997,-0.6771161375751014
s543,-0.7633500118673692,-0.12291993648828861,0.08131119723688676,0.7474748334795493,0.5166213066188087,0.5875771915195837,1.119476462474248,0.35389460153640373,-0.4401254893925028
s545,-0.6318645228246537,-0.36604502286457047,-0.574959758929448,-0.20870508787504022,0.5166213066188087,0.7672360167868802,1.119476462474248,0.5922391746461714,-1.3880880819807022
s546,0.5125462151392345,1.3818963876122867,-0.46743513899110795,-0.4258815999805405,0.3393862598225749,0.5875771915195837,-1.0312257631901895,-0.5994836905689841,0.5078371031956971
s548,0.07182633519927548,1.2129884328663036,-0.5415900492938717,-0.25998287545490234,-1.4329642081397613,-0.8496934108164153,0.04412534956137797,-0.9570005501502146,0.3893417790333004
s549,1.7129600317704383,-0.5733411491437314,-0.08924509645457608,-0.9748555611355074,-0.9012590677510603,-0.49037576028182167,0.17854423877630043,0.949756034227402,1.3373043716214996
s550,-1.961328912034332,-0.1715449537626238,-0.14856902469634214,-0.9145287522179162,0.6938563534150425,-0.13105810954960342,1.119476462474248,0.47306688817470816,0.6263324272158987
s559,1.3891161420906708,2.287857235795286,1.7831663886512803,2.6447529739561637,0.6938563534150425,-0.13105810954960342,0.3129631278299209,1.426445180280096,0.15235113099289596
s560,-0.1473161465385836,0.27631704745676194,0.3482688743214975,0.08387993537880642,1.9345016809886773,2.204506619122879,2.1948275753871176,2.3798234723854836,1.574295019804098
